Gene,Log2FoldChange,PValue
TRIM72,0.02213977477129725,0.8222801555209223
MAN1B1,-0.011131505947822085,0.5508546033947312
DEFB4B,-0.03162084599708609,0.7397210446137785
KCNA3,-0.04474967958877585,0.62178737540099
OR2AJ1,-0.000293823923469827,0.9266052888929054
FZD8,-0.09511328854499568,0.1680746681550221
GJD4,-0.06896011928613721,0.4238160544625772
FBXO39,0.10586570823696273,0.271030246337522
CLDN22,-0.02281598608207691,0.8086690872276994
KCNA2,0.0747706357919804,0.2808459163120339
TOP3A,0.08046641499867979,0.047868094174684996
CASKIN2,0.02014701048218903,0.8334556107980415
ZBTB38,-0.0983244985519307,0.3372629179152483
BEND2,-0.08324214295869825,0.4699672343783249
LY6S-AS1,0.08970721433860707,0.11112884878372999
DLGAP1-AS1,0.06451574071378396,0.08354556570005622
LINC00469,-0.19955457292190037,0.10441917007705477
FLJ13224,-0.08454298118630987,0.21945618021590954
CCDC71,-0.003030169470830124,0.953886889697922
C10orf71,-0.06809716759368717,0.41084106675952814
LRRN4CL,0.04993796412050422,0.6488556168775532
FLJ40194,-0.07553923990465128,0.8344197405872261
TIMM22,-0.05449081021631752,0.18402436172267997
HIC1,-0.23039382568403988,0.038701101357955285
PPFIA3,-0.01686564464574669,0.7520410629954651
MAGEF1,0.032286296486694344,0.4305315943620782
UMODL1,-0.08921732795957771,0.4201376475759755
NINJ2-AS1,-0.000293823923469827,0.9266052888929054
SAMD9L,0.07502611823692229,0.2211762897297149
ZFAS1,0.02998048007474885,0.32883315195669327
UBE2U,-0.026026161256331226,0.2957444864259027
PAWR,0.02016247043390451,0.8328928495108204
TGIF1,-0.014894677229420727,0.8137070183789806
MIEF2,-0.00905889461228293,0.8344140461883638
NAP1L5,-0.06716804079386951,0.24882841034269582
NIM1K,-0.047971846980654376,0.681506247584005
CD19,-0.002467825807198454,0.9606902484501978
ERICH5,0.06648219950360384,0.46817123819037565
OR2T8,-0.010094342943318013,0.9402678487951825
NR2C2,-0.04403969853372569,0.49593803141620907
GPR4,-0.000293823923469827,0.9266052888929054
ACOT4,-0.044896340145633706,0.31486999430251633
OLIG3,-0.19513222932632668,0.10537589955758205
CAVIN1,-0.049526136252606046,0.6558627654184248
OR2G3,-0.047513707354601586,0.1511858293868416
ARIH2,-0.12015079050789224,0.11407429575059863
RBM44,-0.0601947636545368,0.4140475208698593
ZBTB33,-0.15755782584816114,0.0020753974069027703
OR2G2,-0.1005455109750405,0.5072509899450438
ZBED2,-0.0009884529808918963,0.9922038492373086
VCX2,-0.03140279420723968,0.3091001833177699
IRX3,0.07006627109675229,0.3322075039410496
ST8SIA3,-0.000293823923469827,0.9266052888929054
RPRM,-0.029840214742740567,0.8211754522451992
OR2B11,0.0704422978721646,0.5313352952835847
SLC25A22,0.06568662009366166,0.2812868202394256
RABEP2,-0.0125714781276276,0.8227055352224371
NHLH2,0.026751103163488665,0.31185259909776847
C1orf167-AS1,0.03791564357794519,0.7286758305297579
ATOX1,0.05295005228744376,0.09419101321156147
FAM187B,0.04329657515808094,0.5892411155435511
TBL1XR1,0.2123881215955148,0.20256425295863814
SAMD12,-0.012669218789630232,0.8761107019753089
CD163,0.06501483033988414,0.44172895997378747
C18orf32,0.15260934892477795,0.24845527170016993
PIDD1,-0.13838144342452985,0.12630974607063253
LOC100288208,-0.000293823923469827,0.9266052888929054
ZNF491,-0.023662584913638707,0.9178173131048137
RPLP2,0.0451359288512192,0.19393448074260558
HASPIN,-0.07647314009561157,0.3635842681875672
JUN,-0.006136605261434891,0.8817621519832741
CSTF2T,0.07655759929615158,0.3176326102109023
PGBD5,0.009428053792160718,0.9298311500272227
C12orf54,0.0058964041195561645,0.9525825919098945
GBA1,0.13104245789825564,0.0024141463952661126
CASC2,-0.07918754038224135,0.35662215820179743
ACAD9,-0.11355729322722485,0.16109890692955714
IL17RA,0.17459660945401012,0.031391006573922346
PNPLA2,-0.12745620445914874,0.017342721746066315
MBOAT4,-0.043706208982584094,0.5403459185716983
TEX44,0.13988248466781916,0.19602160730577542
AGTRAP,0.023993252913219187,0.6852119374548156
CD163L1,0.07303062699731294,0.5086097474985674
SRRM3,-0.08244201413276175,0.08075276992720824
THAP5,-0.018111888646311858,0.5041183115676906
DEFB114,-0.04929498849615338,0.43662970281694047
CRACR2B,0.0023179229128609258,0.9846743234238485
SUMO4,0.08552246159958088,0.015119434475971524
MAGEB10,0.11163244821249374,0.21222992271630223
DNAJC28,0.193661537590043,0.028924679253696167
LOC124906935,-0.02181847137566395,0.878834207909845
NAALADL2,0.09012651351082679,0.2392033199762394
CD151,0.11461797948648123,0.10972804751632312
LOC100129540,-0.11791361105027709,0.27509562072004995
POLR2L,0.14538653870302198,0.0052314558305660945
FAM20C,-0.10712095545642897,0.3615938036365006
NECTIN3,-0.052022901675569555,0.05802335566444835
SLC35G5,0.05386883440467227,0.27781178056017203
ANXA2R,-0.015522006664864918,0.7505496135962441
TMEM94,0.03681961529013478,0.5677790074874534
FLII,0.021326604771847002,0.8394152593933911
SOX12,-0.018972175731185814,0.6711256221772879
HNRNPA0,0.023395646463752584,0.5218353125225401
ANXA2R-OT1,-0.018287084206192628,0.6695244121631545
YIPF7,-0.06870351700878508,0.7755243042185559
FAM87B,-0.000293823923469827,0.9266052888929054
RAB4A-AS1,-0.000293823923469827,0.9266052888929054
MYOZ1,-0.000293823923469827,0.9266052888929054
TMEM78,0.04000957368202074,0.694393733719153
KCNJ10,0.009635332298946087,0.893345908853061
TENM3-AS1,-0.09133029647363311,0.3219157768319001
CHID1,0.025660936466002315,0.49724768414297904
PCDHB9,-0.06205216381552181,0.5706640222297082
ZNF620,-0.16633091121121923,0.7137181938975724
ZNF518A,-0.09739991784658053,0.28663052202649186
TMEM187,0.0983197550317716,0.04344688098673958
SVBP,0.01563544823752072,0.5727603227309592
ZNF619,-0.05500121918048473,0.5783244671513587
CCDC184,-0.04824683409279151,0.3477372983870525
AP3S1,-0.009639942369324084,0.8828566557262392
GRB2,0.04864516933255736,0.5119636348596803
ZBTB41,-0.04923605429308209,0.0617259105912713
UBE2N,0.0030611182641626655,0.9453939477197085
ARL6IP6,0.036748234163493265,0.24777514907197787
ZNF354C,0.014131857643220336,0.7708582926882537
CAPZA3,-0.07846736636507778,0.464491102720599
MAMDC4,0.02057841807037253,0.7443881129748354
CENPBD1P,0.05112559288840679,0.6437738323737023
CIMAP1A,0.1021312475131374,0.301563302729649
BET1L,-0.10409862390666325,0.20054905106349988
RPS27,0.01853148063782495,0.8171888552326406
RIC8A,0.06281654723612995,0.47788849577908254
IMP3,-0.0360724125955183,0.3385838178309464
ASB8,-0.016085917704981245,0.4825537803472474
LCN15,0.01787177776571036,0.8765984715287839
CIMAP1B,0.036709689720046734,0.47207338919460395
DPY19L2,-0.024784994072667876,0.7967496119338684
SPATA31E1,0.05129526676538132,0.16409253523328177
ZNRF3-AS1,-0.008422293287206006,0.9387776559334842
CIMIP6,-0.000293823923469827,0.9266052888929054
GPR150,-0.009624658056812674,0.8396011184305235
TSPYL6,0.0008560882732666641,0.9881408362203692
LRRC75B,0.018826909491625465,0.930537934781503
DMAP1,-0.09526880140441074,0.17172495506106625
ADAMTSL1,0.003435774925356294,0.9586945977884387
CALHM5,0.05878492894826043,0.1574293630473176
IMPDH2,0.14571212512784282,0.19744899268243402
ALS2CL,-0.03623332691569425,0.6730133761103179
MLF1,-0.12095525535767782,0.6153109851603704
PRSS42P,0.002927511470250055,0.9546437359847895
NDUFAF3,0.12821787301992238,0.038863914600564174
C2orf69,-0.03036500496382777,0.30754643498340883
GRAMD1C,0.12715617221318376,0.5977870155225119
STAP2,0.13266115631685071,0.06744828507763273
HTR3C,-0.000293823923469827,0.9266052888929054
TSSK6,-0.0017693537001521875,0.9637516414141016
BOLA1,0.027849182483643098,0.46774708295631373
PDE4DIP,0.15631383489845474,0.5370955809448901
DDX10,0.04139311131599044,0.5449069341667818
GOLGA8Q,-0.026113861399898852,0.31588310944249076
PPP1R42,-0.026516836920814413,0.3076185655123198
NDUFV2,-0.09292954908770312,0.27343094333897455
FAM27E5,-0.0236769245218158,0.29350076278750103
DALRD3,0.12577069042654632,0.0038919457915232883
ZNF114,-0.08184565371129482,0.8635855074726657
ZNF518B,0.1507390840845102,0.18394571004049412
AMER3,-0.0897139022422282,0.7842184216221793
SPINK6,-0.048845261834189024,0.38296936889134936
ZNF366,0.24231994334182827,0.13393244447627606
LCORL,-0.03285751378195112,0.544944797666105
PARD6G,-0.1888300764417119,0.07240850436466166
ZNF454,-0.2802157835064294,0.7432454624421709
SH2B1,-0.0012979704890447863,0.9876420685324658
ZC3H12D,0.28325409416855685,0.041752115180302
VN1R1,-0.11920709508237692,0.2456480821547782
POGLUT3,-0.035947712887893335,0.11009165728519871
PLEC,0.1613212545409155,0.21517801201481035
SH2D4B,0.04953095738119895,0.6559421252686901
RNF212,-0.023914890751306483,0.8686795587183707
PRSS36,-0.03326640720003454,0.32048067170864025
ZNF543,-0.05812783348960915,0.5017486556814511
TMEM151B,0.030304661852512293,0.5665355639655277
GALNT11,-0.06254437172138605,0.18292019586569191
SLITRK1,0.02603686010032824,0.798717540762907
LINC02907,-0.000293823923469827,0.9266052888929054
FAM230I,-0.000293823923469827,0.9266052888929054
WDR6,0.19579387627792944,0.011487353614936724
PRM3,-0.1327171531482927,0.21113342011869304
TNP2,-0.08382528216607499,0.45667643409123704
SPAG11A,0.011249469633944742,0.7670055436285775
GEN1,0.0020958868471323555,0.9482911518289405
TMPRSS9,-0.11865495869047338,0.28975976763315836
AQP11,-0.08518003361540305,0.4303407885177877
TMEM11,-0.028705726237757023,0.5135437262573528
ZNF354B,0.009369672256947847,0.7820202976705029
KCNG2,-0.02542530881773264,0.3158351227398565
SHISA3,-0.000293823923469827,0.9266052888929054
OR2D3,-0.25659503891964086,0.2637397783167193
CALML3,0.031677022799915466,0.7700174059566774
CALML5,-0.04793751071392249,0.6173344637876939
ZFAND2A,-0.19657953324604227,0.0026022810373536086
PLEKHM3,-0.0904060634448749,0.05735896818873056
ZNF223,0.15213766756523595,0.20666215246724876
HTR1A,-0.01340125716445495,0.9093697926330846
CCDC185,-0.19280283473217508,0.06641047411653529
FAM220A,-0.09191354430586485,0.6091119892553728
DNAJC22,0.15424383921502205,0.14860118503545283
NEUROG2,-0.000293823923469827,0.9266052888929054
CEP295NL,0.030202011007285756,0.32998674689412943
BEND3,0.03703928845606419,0.3167435927976168
CTDP1-DT,-0.000293823923469827,0.9266052888929054
NT5DC1,-0.024035118705248326,0.4463075387141452
TIMM23B-AGAP6,0.10977934922820909,0.27882537518142564
GLDC,0.004685347708905052,0.9726749797018289
COX14,0.11771452756675393,0.5199720181517836
LINC00314,-0.0819061139652486,0.4292721214383647
MCMDC2,-0.2972647744380017,0.6864434162970763
TUBAL3,-0.000293823923469827,0.9266052888929054
P4HTM,-0.036666885615836975,0.31512985148621414
UCN3,0.009020438031927869,0.8039030138124958
DTX3,0.18139399953629276,0.04484306168452543
KLHL11,-0.1594626571773099,4.513607121261749e-06
AMBN,0.029972672683629964,0.31273984264401306
CTXN1,-0.000293823923469827,0.9266052888929054
SLC25A20,0.15467475125853536,0.02844422351071856
CA8,0.21085093066854127,0.007416112919954712
CD28,0.08569192990613494,0.517568112888616
EPM2AIP1,0.016155592002419894,0.7048674741107686
ERBB4,-0.05333462460614591,0.15435291260838263
MAF,-0.002903511335131448,0.9822630007689261
CTNNBIP1,-0.02251534713013914,0.5443016899732799
OR6B3,-0.05122016090486681,0.6512885776272807
DEFB125,-0.025959566870195294,0.4982545027656132
PSAPL1,0.10542288153890872,0.13748256029400352
OTOS,-0.03800019882101885,0.3110915606561989
GTPBP6,0.003511990371991125,0.957948342133536
ERN1,-0.13753358722403863,0.3451143874410757
GPR35,-0.21724594673404785,0.05492333989965076
C10orf53,-0.048122487752405796,0.3652756479541094
CSRNP3,-0.000293823923469827,0.9266052888929054
ZNF713,0.004091621107059407,0.9788906994863459
PARP10,0.2845277615605024,0.013233762415967631
DYNAP,0.0026579901145785123,0.9350096490375244
SUZ12,0.06368455416747487,0.32620479061140717
NSUN3,-0.08584442457469255,0.007228843230688325
KCTD12,0.04576243313508255,0.5582804492037134
DHFR2,0.10862273648551324,0.057531722083531085
RPP25,0.12289466777395719,0.25214093498084805
GRINA,0.010996421448090654,0.7728656843551127
LINC03122,0.16035131080188858,0.15099270357278083
THBD,-0.10592201869168127,0.29656518824622125
GP5,0.06330724334028548,0.58125178284211
LMO7DN,-0.02292936672650092,0.3057564884210427
COX5A,0.052825091945064795,0.23380215212263017
STX19,-0.009740478199095515,0.9370793195983289
ERFE,0.0469553667450443,0.6738857065110748
FAM219B,0.109844619704202,0.10928983086119258
ZHX2,-0.09421524906595868,0.05757170521253284
CPN2,-0.000293823923469827,0.9266052888929054
CPNE7,0.011104106948871206,0.924378098916274
C5orf46,-0.000293823923469827,0.9266052888929054
CD300LB,-0.19805114297372683,0.1627828151109115
GDPD4,-0.029976116329412883,0.6491062968843129
RIIAD1,-0.02284211419424148,0.6074365261109476
MPI,0.15392953313972502,0.005429491294307016
ADORA2A-AS1,-0.023655205351090336,0.8012114904115823
H1-8,-0.033809369790715915,0.9064628513921998
TRIM73,-0.015842782358096663,0.5410488012751815
OPLAH,0.08272281582578977,0.4008890925314108
TMEM52,-0.051465228073889646,0.6490190522013424
TMEM139,0.2079528730313558,0.03288399779475261
RNF186,-0.08609203492394868,0.43455939360744955
EFCAB13,0.1145194309163502,0.15866900501763756
MSC,-0.06440256890097551,0.6218185063878895
APOLD1,-0.11097836703105157,0.1700587567132097
RFLNA,0.08688194248366599,0.5038014569114246
EXOSC4,0.055367991245490966,0.32848825426886086
DPY19L3,0.04625031701099269,0.1598885061701295
TAF7,-0.16688126369792755,0.3036943571317195
ZNF852,0.04625515791462598,0.6520159478278825
FOXE1,-0.12483304043698795,0.07497041510493181
PFAS,-0.00783278033179613,0.8652397187066121
HYI,-0.003733901916826543,0.9286577913517555
CYBC1,0.24518788982126338,0.0037880706218956102
TPRX1,-0.06782222003590432,0.6914650434582061
LGALS7B,-0.000293823923469827,0.9266052888929054
ZNF552,-0.061397809401336545,0.10035468703011398
SMIM10L2A,0.01998287084773742,0.7419326720252472
GAK,-0.03161597078767642,0.5979730656550646
ZBTB7A,-0.07376362545687698,0.6157945434681052
TUFM,-0.09433810310315849,0.02691122897533693
ERICH3,0.037285119023686586,0.5024436290060788
RMI1,-0.025182565747478014,0.7138915062991815
CTC1,0.05218760289425273,0.40291208618994767
FBXO34,-0.12191979952548748,0.32508688806262254
LINC00324,-0.10036472237349092,0.1638258202749833
SELENOW,-0.000957609868753373,0.9781058546779815
EIF3K,0.013808100735655415,0.8096011284590175
MRFAP1L1,0.08524143712067156,0.12439663597262506
SNX18,0.10485662267377327,0.01692393872665732
EXD1,0.13303907753387023,0.236325372710479
AURKB,0.04340281183146755,0.5886150036387339
TAS1R2,-0.000293823923469827,0.9266052888929054
C14orf39,-0.0523008984815051,0.31360406211950126
MRFAP1,-0.16947607834950862,0.003576231680211813
C3orf38,-0.14871056383469927,5.081653026646033e-07
KLHDC7A,0.15621085192025974,0.16691454271369588
TMEM107,0.15184620924102932,0.01957620049931323
RRS1,0.09200937269055842,0.18181331664817516
EXOC3L1,-0.11107869503946677,0.252772398229022
TRIML2,0.03318137912977559,0.5083290618963668
RCC2,0.0741876336295424,0.3613438262958486
OR13D1,-1.0693623840857278,0.2881117984572133
IGSF22,-0.07447729805654324,0.07994730355762103
C9orf50,0.004899587636001401,0.9612051824750589
ZFP42,0.022641598397540652,0.8457400926444459
LOC124904701,0.09236699656692493,0.45352787057826816
CCDC89,0.05065635136897817,0.4075357610116038
LINC02913,0.11200416301886451,0.2759551269798136
FAM133A,-0.05614367418242627,0.3958749708295334
DPM3,-0.06308023616810488,0.360245531731312
C12orf42,0.0470707784893607,0.36277357117053377
CYC1,0.01932264601806466,0.7179944345713787
PER1,-0.6079002242766611,3.029786430321106e-08
HTR1F,0.006315415018199988,0.8286234222637534
TMTC2,-0.02165599342797031,0.5443671138331019
HES7,0.06306302540785103,0.4955165492242537
FARSA,0.023455260777793807,0.7545619943508497
SPTY2D1,-0.14082914311472372,0.14393788050402212
C10orf67,-0.10704764342364542,0.1753958384094527
SAMD4B,-0.015647804189303116,0.7518629439842355
LINC00670,-0.000293823923469827,0.9266052888929054
MTUS2-AS1,-0.000293823923469827,0.9266052888929054
CYP11B2,-0.02877379228687582,0.32140048755842776
GIMAP7,0.4129236470556288,0.0022662812169543917
ALOXE3,-0.12657716503679062,0.6552007517364935
EDC3,0.10086882253292506,0.004425175423752231
TCAIM,-0.01858237870070223,0.6649257502047831
FUCA1,0.006926492835862552,0.7823255489418297
PXT1,-0.395105838620993,0.0005360582462022967
GGN,-0.05983234432650164,0.4351665423511091
HNRNPCL1,-0.10492310079407263,0.5256963924564482
TMEM125,0.07513337471030812,0.48718402072778877
ZNF664,0.13026184020491272,0.049610227668228264
SIGLECL1,-0.000293823923469827,0.9266052888929054
CALR,0.03025508628144724,0.7155404267923905
LINC00311,0.05349769471949073,0.5908621829257887
MAGED1,-0.0886815494463995,0.406401941436771
GVQW3,0.047408073451489674,0.6692040127871465
LDLRAD3,0.03224625049301766,0.7532439342173624
CDH4,-0.21676765841192513,0.04755202164939159
LOC100128310,0.08051303406703414,0.22259571465494926
SMCO3,-0.000293823923469827,0.9266052888929054
RAD23A,0.008234009890077942,0.9803680890393089
PCARE,-0.012908703824684786,0.7792649439729334
GADD45GIP1,0.07332447032962719,0.2545698051206335
DAND5,-0.09934714014043267,0.3157436203371747
TMEM151A,-0.000293823923469827,0.9266052888929054
PTPN11,0.018392642836752682,0.7823990221264251
NSUN7,-0.05485666495359731,0.15867708169536926
RTL3,-0.000293823923469827,0.9266052888929054
FAM156B,-0.04658878648758824,0.6480205118038107
WSCD1,-0.09547677346581851,0.614655559272601
RAB39A,0.03722786849448112,0.7632031622833044
CLK3,-0.0032666202662881005,0.9399192387742052
HLA-DQB1,-0.3669012701891199,0.0019861984893064974
GATA2,-0.1293412126405315,0.15659182144088052
ARID3B,-0.0004202762249625458,0.9908597217421715
TMEM31,-0.21911702058305293,0.5192787257412234
PACS2,-0.005432284236264628,0.8742335404677025
ELMOD2,-0.03623939074795102,0.396501744717459
EGR3,-0.0016436363076433036,0.9879293102790592
CATSPERE,-0.0771820859373713,0.4335927699266796
GPC5,-0.03006771776069328,0.3217425079283598
VWA1,-0.019408217834985142,0.7556872678654774
LINC00174,-0.11741697429786457,0.38512447565746744
DNAJB8,-0.000293823923469827,0.9266052888929054
GEMIN4,-0.05550546349054297,0.23461350045377163
HNRNPCL4,-0.000293823923469827,0.9266052888929054
IL6-AS1,-0.000293823923469827,0.9266052888929054
FJX1,-0.04944170940784476,0.6219247467992046
SLC24A3-AS1,0.0347543169130331,0.6373957958589134
LINC01699,-0.000293823923469827,0.9266052888929054
KLHL28,-0.10924120159634265,0.00010683153662430267
MKRN3,0.020023369940295188,0.6912494395205788
ZBTB18,-0.005923820251112488,0.9027824304802059
OR9A2,0.22734576460319988,0.03817519974573361
C14orf28,-0.06572908036716085,0.022021976169943377
ALOX12B,0.08528503206917049,0.44784338646932464
SLC17A8,-0.000293823923469827,0.9266052888929054
EIF3J-DT,-0.02646539270363757,0.3325887741848528
SHARPIN,0.011678845589540465,0.8318911754044226
LBX2,0.016149583897656472,0.8189068718407966
DNHD1,-0.07516543429264466,0.06712784827363051
SLITRK4,-0.06104133969823339,0.5774147846847419
HTR1D,-0.08565225327954584,0.5331835987943336
GCC1,-0.25452198957372874,6.161081470095812e-05
LSMEM2,0.03558057249024804,0.7412713964378889
RNF151,-0.012018948433457188,0.8705926662315889
CIITA,-0.17961958196928318,0.3303573997956647
ZFPM1,0.051163179956151605,0.5225213090861813
ALOX15B,0.01189841354633503,0.9251697059162125
PLD6,0.05842721143931673,0.30355540327533787
GPHB5,-0.000293823923469827,0.9266052888929054
GRM8,0.03559468891122719,0.31383510029410233
CDC42EP4,-0.3118825519150513,0.005609531570305478
OR2AP1,0.02595477008467839,0.32542288526831586
OR6C4,-0.01613924383045262,0.9039800395482522
ZBTB42,-0.000293823923469827,0.9266052888929054
LACC1,-0.22422262269062698,0.04200633075332252
MAF1,-0.13864147571674978,0.14300771710669216
TPPP2,0.03394651775451979,0.3280591401768632
FCER1A,0.005948144623895368,0.9577852944595617
RPRML,-0.06415316684964889,0.40349561206221685
ARL14,-0.1443752998005673,0.1448906810619795
LINC00305,-0.05951586023777172,0.41346121523594315
OR6C2,-0.35792553472010735,0.6385010345340181
WDR97,-0.06481089449019128,0.5054743843012324
NLRP8,-0.003742061443263167,0.9727031589445194
PCED1B,0.3869225097244122,0.007586798955322963
SPEN-AS1,-0.10921514608764338,0.4292243212385415
APOBEC3B,0.04375896172432037,0.7052018217556005
SYCN,0.22947898422946528,0.004063120007238876
PIPOX,-0.011331158666661345,0.9290911807606059
FOXS1,0.0026474509705630145,0.9682107799684705
ATOH7,-0.12043786210933899,0.060408240772368865
CDH5,-0.000293823923469827,0.9266052888929054
LRRC3B,-0.19214698007716768,0.5299778349211683
FAM216B,-0.000293823923469827,0.9266052888929054
MRGPRX4,0.08237167662346956,0.40736515556086605
PCBP1-AS1,-0.04354391115091083,0.5734979936404806
MYADM,0.19547102912597047,0.0740662623353951
MRGPRX3,0.0528674129872414,0.6199079906114986
MROH1,-0.05198532948617851,0.3769546956682831
SERTAD2,-0.13450697549922896,0.00020146853829396816
PIK3CD-AS1,0.15532087125410332,0.1249157745601372
AKAP5,-0.03168644091650141,0.7107919919716663
NKPD1,0.06161534982877037,0.4554181077372764
GIPC3,-0.0024777322215572273,0.9680045857545962
RNF227,0.03938774053758465,0.7546754981215832
CITED4,0.05420966932688209,0.5129130643418569
ABCA13,0.1034233224066422,0.3658931598313321
NLRP11,0.09696739018093747,0.28862130301208705
TIGD5,0.11745944822810728,0.07789860446573463
PDXDC1,-0.03592802028077147,0.7231271418546417
CFAP276,0.1563916890990632,0.06910993904429864
ZNF154,-0.2314114338672657,0.3895347062769968
R3HDM2,0.23605345808707723,0.06868064140927237
B3GNT3,0.22824418981942363,0.039533214349830176
ITLN1,0.014418201403124997,0.8367219387818292
NRXN1,-0.041554451186693264,0.14767458133455588
SEPHS2,0.04017462834332042,0.5468674773660576
OR10A7,0.06078650283883302,0.5670475875486392
GPBAR1,0.008993331342192712,0.9252740110506199
ZNF784,-0.02447944980369443,0.5368830416322037
ZNF648,-0.019390695452964568,0.288282891989084
C14orf119,0.13851455320981998,0.0010650600348965356
CCR8,0.14133114163254468,0.3174851529710497
LINC00652,0.08270661978959859,0.2720176188398385
GOLGA8J,-0.05117767455154559,0.15903090891647634
BBS10,-0.09258926476050733,0.19581332207237429
FIZ1,0.05002825757343521,0.10698050170444523
PUF60,0.048451861039773725,0.13795221300563548
SSC5D,0.15267330864058737,0.18150715868698605
DCTPP1,0.19965412230795776,0.014505491735688394
ZNF771,0.06581610027022017,0.4257114986140721
TSHZ1,-0.11819259294716522,0.029304296659111127
PSTK,-0.023338589459233283,0.47851600068657263
SOCS4,0.03923699554689275,0.7112103205423275
PTGR3,0.12650039111947198,0.01716372707543882
OR1E1,0.2243631637528647,0.16271217888722486
ZNF48,-0.000293823923469827,0.9266052888929054
OR1R1P,-0.000293823923469827,0.9266052888929054
GARIN5B,0.002997150339899446,0.9445896300544193
C3orf80,-0.052360968960966425,0.5922212729762248
NKX2-6,-0.2395065212491514,0.008521013908263675
TMEM150B,0.033596573325235135,0.7669185896736153
LINC02870,-0.09113246224875904,0.4135165099265532
ANKRD18A,-0.2828492666649307,0.19387101818512428
WFDC11,-0.04779133733753227,0.3129514111098645
TMEM86B,-0.023942871139825517,0.5499983273987675
OR3A1,0.10518601594988652,0.3582720088542465
SEPTIN1,0.17481174606122662,0.04528494420239558
TRNAU1AP,0.10977979714939456,0.027013669358135577
EXOC3,0.035372125999735715,0.39003999680544443
TDRD6,0.13106452291614007,0.05887824572687269
REDIC1,-0.025655856675604993,0.7724896711201519
CSNK1A1L,-0.022054055249575155,0.6942846153638468
ACTA2-AS1,-0.0797595780481935,0.17939126073146164
LYNX1,-0.000293823923469827,0.9266052888929054
TH,-0.08206055602531387,0.2230513887984831
MED14,-0.028033736922724817,0.18833880779147494
FAHD1,-0.049944293031789044,0.46872663954870186
TDRP,-0.02783208224078726,0.3233581159637984
RCC1,0.12124677061975486,0.025150636374115704
WFDC9,0.02764518573075586,0.5841544718364484
MYL11,-0.1894404028565695,0.0876326805983571
F2,0.042933569398161286,0.6736096546613631
GARIN6,-0.000293823923469827,0.9266052888929054
PRKRA,0.01585164418834406,0.6069725610142993
ZNRF2,-0.007890104688108135,0.8936494422174813
RRH,0.1477586287754118,0.12685931611924905
SLC9A4,0.04960115471013604,0.15229106187051603
ZNF816,-0.04333512525843464,0.7510308028076795
PRNT,-0.0476236982145668,0.6482234229799916
FGD6,-0.024805261200382622,0.7805902015748737
ADGRD2,-0.007409450100283599,0.9378645072987065
GPR139,-0.015404884541384,0.8754364905030434
PLD5,-0.000293823923469827,0.9266052888929054
OAZ2,0.005345209990913924,0.9450920718033813
WFDC10A,0.02210790055640982,0.6241030149452886
PNPLA1,-0.18475679066796802,0.10810834702103114
ALX1,-0.000293823923469827,0.9266052888929054
CCDC43,-0.06559187759403051,0.09105347521324501
KCTD4,-0.000293823923469827,0.9266052888929054
MEIOC,0.004451956583257477,0.9635727177215343
FZD2,-0.000293823923469827,0.9266052888929054
TIGD2,-0.014361293234246952,0.6992727466630027
ITPRID1,-0.05316440227565872,0.14971746551814227
HCLS1,0.05148680576131426,0.6100800170461111
MTURN,-0.03003996386618879,0.4039728933153548
ZNF609,0.19806230893085885,0.2333679766813607
PAK2,0.039335123099728087,0.6578281960520873
CCDC66,0.05647224998678624,0.5462368313601398
DEFB124,-0.04899954972273146,0.5916097657569175
KRTAP9-7,0.023472251043583747,0.3111255593103347
MCFD2,0.027383991325199197,0.5480803143743556
LINC00304,0.010284135395066563,0.9256939942469182
HARBI1,0.0045655987549451105,0.8693142741979014
DEFB123,0.029117211039700275,0.33051338425213317
C11orf71,-0.000293823923469827,0.9266052888929054
CYP8B1,0.0992144870881595,0.3487323211455847
OR6K6,0.014713647440987354,0.8816000148913186
SERTM1,0.022627649943409156,0.3107242594664046
GAS1,-0.10908596531358783,0.23196486750129688
ARHGAP45,0.004546276673544014,0.9620666782901102
OR10Q1,0.1445187257910716,0.2356616111725237
ZNF571,0.06104361473400477,0.853229839439587
GLIPR1L2,0.29234233427228906,0.003856170916289338
DEFB119,0.0026944430796757013,0.9238394750504582
MIGA1,-0.014264193839491401,0.55042589863049
KCNE1,-0.09749574254766769,0.2514099279119455
NRIP1,-0.11683241871555472,0.21532333880377533
ZSCAN4,-0.04406332303088606,0.6001613243648531
BHLHA15,0.02693032067143797,0.549583717731829
RNF182,-0.007187456390189584,0.8884691232542785
LINC02908,0.21368831926175158,0.10009525687823011
TSPYL5,0.031349943522424706,0.5296494879924589
FUT7,-0.000293823923469827,0.9266052888929054
H2AC6,0.019452042882384113,0.8541224291620904
EIF2S3B,-0.15432031554702008,0.16241450757185574
SKIDA1,-0.013513929638593325,0.9274309107950829
H2BC4,0.060121458850721954,0.7325475455460677
MB21D2,0.196761871024705,0.02080058687667128
GSX2,0.02306670115076981,0.3110119792349649
SSTR2,0.08471275514441956,0.29276525218972443
ZNF594,0.040642518952184625,0.5259361189370084
PCGF5,0.05790786276550497,0.3142025178348246
SLC47A2,-0.0828388353917322,0.4432923800335873
PRF1,-0.06630444527775925,0.8060233706882803
OR2A4,0.017822510750851506,0.7615573964544582
MAB21L1,0.010398598430414907,0.9214508120210897
YOD1,-0.18241205298130359,0.005757276326287063
