Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10padj
BYSL,26.390066501050043,0.4908078262453097,0.1367398805791556,3.58935391903602,0.00033149853095,0.0117192545172344,1.9311000136889762
NSUN2,253.2702618838938,0.1650500407174532,0.0460145291226329,3.5869114356811025,0.0003346179104787,0.0118002509173026,1.928108757876811
BID,23.10433572294997,0.6492765081357179,0.181078527800639,3.585607393774198,0.0003362945727469,0.0118300957479633,1.9270117403556843
JMY,99.08218500702596,-0.5225527910399216,0.1458959199500468,-3.581682004670439,0.0003413891788104,0.0119502988464696,1.9226212339836388
WBP1L,547.7477984364974,0.3649812871478873,0.101892880960511,3.5820096920150597,0.0003409611399124,0.0119502988464696,1.9226212339836388
HAR1A,6.591043352112274,0.6627543338517375,0.1851451742717661,3.57964681746936,0.0003440589024452,0.0120142332920043,1.9203039391901915
KRR1,265.64507523222613,-0.2308918318101182,0.0645200437699617,-3.578606248832294,0.0003454314361059,0.0120326691202953,1.9196380255579495
SUPV3L1,103.45995937810416,-0.3917658227263068,0.1095190924780416,-3.5771463574248936,0.0003473657014911,0.0120705345101089,1.918273497951448
MTF1,65.4289193548139,-0.3348282856760458,0.0936398379826587,-3.575703385326797,0.0003492875019056,0.0121077835514598,1.9169353514457959
ZKSCAN2,30.370552616467293,-0.4485776061678716,0.1255216789000167,-3.5737062322531754,0.0003519637914909,0.012170942080998,1.9146758042889205
FSBP,7.023758169167914,1.2009674441345717,0.3362294532132325,3.571868652961027,0.0003544431742207,0.0122083875171812,1.913341693846732
SNHG17,118.06126051898266,-0.2727276168990618,0.0763593328764198,-3.5716343585720565,0.0003547604711246,0.0122083875171812,1.913341693846732
GUF1,77.24782600511111,-0.6090811023066912,0.1707197878891647,-3.567724104144979,0.000360095364735,0.0123621172563376,1.9079071413833393
SRSF11,632.9159475690826,-0.259487214263603,0.0728388092800065,-3.562485669776444,0.0003673599670582,0.0125811957949021,1.9002780788870415
WNT11,2.08511988556535,-1.7040591105466265,0.4786218974417945,-3.5603450649765933,0.0003703677849213,0.0126537885654051,1.8977794265265462
EXOC4,121.61173716805666,0.8221961925693264,0.2310112850585941,3.5591170031402712,0.0003721037427541,0.0126826842655954,1.8967888191386921
ZNF175,35.97270287509107,0.4554544848540182,0.1281179706844214,3.5549617467473613,0.0003780340847615,0.0128540611112136,1.890959639683145
LAMTOR2,171.25064240425448,0.4516145063344624,0.1270711245442297,3.5540293513123715,0.0003793768710514,0.0128690054330227,1.890455015771643
TBPL1,192.90338013731417,-0.309251581457754,0.0871023010726349,-3.550441006143658,0.0003845863191429,0.0129073025118902,1.8891645111501931
OR4X1,17.097352405591682,-3.0016332136721897,0.8449066417260269,-3.55262116006127,0.0003814133265192,0.0129073025118902,1.8891645111501931
RANGRF,26.269050525644637,0.4044092053418822,0.1138822499416862,3.5511171016463146,0.000383599701526,0.0129073025118902,1.8891645111501931
YIF1B,187.9246052038648,0.2072285029516981,0.0583696472876114,3.550278485161945,0.0003848238372567,0.0129073025118902,1.8891645111501931
RNF115,235.4844750671039,-0.3338027104789792,0.0940253939886388,-3.550133600283694,0.0003850356964661,0.0129073025118902,1.8891645111501931
APOL1,180.0566381224295,0.4898613187222458,0.1380915535585027,3.54736626606721,0.0003891032391816,0.0130016753277094,1.8860006831776919
ALG2,97.8048839291081,-0.3217223295032312,0.0907032031724884,-3.546978698110788,0.0003896760977701,0.0130016753277094,1.8860006831776919
TRIM39,105.4954801487041,-0.3648807671892186,0.1028914625865023,-3.5462686409230333,0.0003907276681817,0.0130063016088459,1.88584617916568
CDK5,52.50005988661877,0.5259151896829372,0.148435295054721,3.5430602235745705,0.0003955123699455,0.0131348828312694,1.8815737969517679
TAP1,941.6110371747764,0.352563233821892,0.099556134512966,3.5413511738543324,0.0003980833629891,0.0131895201686186,1.8797710036887896
HK1,437.9979915784067,0.3586391911415861,0.1012907925724439,3.540688961290183,0.0003990837469598,0.0131919864105254,1.8796898047435309
GIMAP7,581.169200868318,0.5172646751650444,0.1461352452757419,3.539629842130282,0.0004006886089284,0.0132143764152869,1.8789533263491278
TWF2,464.925946178426,0.2482207602328241,0.070152145465902,3.538320297751599,0.0004026812715619,0.0132494228081813,1.8778030407220296
NAGK,225.4203246906114,0.3828736246889831,0.1082427074489579,3.537177087606831,0.0004044283970667,0.0132762474032474,1.8769246630980212
MMACHC,47.09146846471104,0.605002270181956,0.1712583149303762,3.5326884445167805,0.0004113569376406,0.0134664416469573,1.8707471464631096
PSMA5,223.825130837896,0.2126603277425242,0.0602061428859814,3.5322031531775884,0.0004121126242769,0.0134664416469573,1.8707471464631096
NSMF,475.6151250636745,-0.5054330837266924,0.143128475480479,-3.531324441415064,0.0004134842383271,0.0134803431200157,1.8702990534065622
RGS16,6.700391594076207,1.4181454159319078,0.4019385451536978,3.5282642907253927,0.0004182942928725,0.0136060246359697,1.8662687470123756
MIR100HG,3.603564344657893,1.495123506939498,0.4238519369801285,3.5274664959466597,0.0004195568551744,0.0136160057304565,1.8659502744814973
FGF9,25.17085781852356,-1.084100814532395,0.307510652841185,-3.525408972066677,0.0004228294646041,0.0136910258686704,1.8635640089580081
PLPPR2,54.852056289837805,-0.5032324249150334,0.1429816006569593,-3.5195607169231917,0.000432262083657,0.0139647118046746,1.854968022578875
CNTROB,59.142966369529255,0.2831055053882823,0.0806305688670894,3.511143594372382,0.0004461833147951,0.0143818409182962,1.8421855194130623
CMTM8,21.61537587684113,1.16196732575381,0.3313020742677258,3.507274526795815,0.0004527218319819,0.0145596567499915,1.8368488635766769
RGPD8,376.2128471872401,-0.3179661760536101,0.0907267899596108,-3.504655859588556,0.0004571978627908,0.0146704908810397,1.8335553542303296
MXD1,29.07746306186718,-0.5640387010114559,0.1610247318512753,-3.5028078887435123,0.0004603813754737,0.0147063978842487,1.832493688289746
BATF,182.5286612981053,0.5737915170778766,0.1637958138284122,3.503090241848086,0.0004598936287227,0.0147063978842487,1.832493688289746
ZNF232,22.221972020913025,0.6809172519645277,0.1944252030371369,3.502206716659396,0.0004614214697273,0.0147066480519142,1.8324863006538707
PRICKLE3,25.495802091553944,0.3557460738706348,0.1016919839731188,3.498270561469941,0.000468285812724,0.0148921160131242,1.8270435891832038
VPS37B,447.13952359598005,-0.4978813211773674,0.142404111043277,-3.496256656706067,0.0004718346320171,0.0149715545709307,1.824733102360751
DCP1A,788.9379149532467,-0.277814013131303,0.0794779417265277,-3.495485754867952,0.0004731997109173,0.014981502847643,1.8244446188327368
BCS1L,141.6501620847013,0.3000982987131022,0.0861243998167542,3.484474775459888,0.0004931039391059,0.0155770550342399,1.807514645718157
ZNF711,7.264856516484594,-1.0501958159451548,0.3014542266736305,-3.4837654377364213,0.0004944125866216,0.0155838409769889,1.8073254921369553
PTPN2,100.64515153875377,0.7920389889635091,0.2275773753192997,3.480306369876391,0.0005008407033233,0.0157516059608123,1.8026751609624547
AP5M1,148.06178959642395,0.1867557201382824,0.0537226374451321,3.4762947059146017,0.0005083932903789,0.0158588366195459,1.7997286750413215
HINT3,42.786351133207525,-0.3501583738899583,0.1006863807896064,-3.4777133823257267,0.000505710357304,0.0158588366195459,1.7997286750413215
PPM1A,125.1006270498224,-0.3076402803616531,0.0884966110235472,-3.4762944795682187,0.0005083937194911,0.0158588366195459,1.7997286750413215
SPRYD7,26.844835271078274,-0.9858640851936854,0.2836573841982304,-3.4755452884834006,0.00050981590312,0.0158588366195459,1.7997286750413215
SAPCD2,8.561460385632195,1.0613326675486277,0.3053346113143505,3.4759658034835623,0.0005090171867902,0.0158588366195459,1.7997286750413215
TNNC2,2.69368455077643,-1.0046452832271275,0.2891339330661694,-3.4746709684788555,0.0005114803072749,0.0158604137907164,1.7996854863323786
WASL,81.0454858873546,-0.2310969413846409,0.0665151637010836,-3.4743497350947075,0.0005120930963521,0.0158604137907164,1.7996854863323786
RPA2,222.19038458486403,0.2870463847688356,0.0827425126733241,3.4691523800119994,0.0005221032357808,0.0161353683300863,1.7922211162905566
GM2A,86.03147803893921,0.3352291928046184,0.0967122087052631,3.466255163567317,0.000527762158191,0.0162749512288908,1.7884803042071031
AGPAT1,274.2061465564153,0.1917239054812929,0.0553364216806726,3.464696481237356,0.0005308302153285,0.0163342075114173,1.7869019313916323
CDK2AP2,1033.124603250685,0.5867813021257554,0.1697373607940598,3.4569955570222977,0.0005462338548957,0.0167719692471979,1.7754159425828326
IER5,211.97082375153636,-0.7535416641105918,0.2180157913543435,-3.456362768171467,0.0005475179191046,0.0167752425666331,1.7753311913027194
OSTC,212.94277175407709,0.3325926813087164,0.0962967475263365,3.4538308909940527,0.0005526838266196,0.0168971812829398,1.772185736532106
SERINC1,1108.4807057598132,-0.1773814840886577,0.0514005443244492,-3.450965090349915,0.0005585858160632,0.016974795969932,1.7701954370571924
PATZ1,77.50632764401816,-0.3658462470503796,0.1060150744942452,-3.45088893061372,0.0005587434614684,0.016974795969932,1.7701954370571924
SNRNP25,39.58514021555925,0.4201755656201509,0.1217595571508757,3.4508631227978213,0.0005587968912682,0.016974795969932,1.7701954370571924
DBF4,211.2016559771291,-0.3224447754171089,0.0935327704178288,-3.447398959495011,0.0005660120777457,0.0171573916417955,1.7655487352330879
DHRS3,369.16510556196414,-0.6354454134476927,0.1844227336745247,-3.4455915536375654,0.0005698109081065,0.0172358726280114,1.7635667239800608
HSH2D,327.1787198270007,-0.4100996570660756,0.119087001669971,-3.4436978957837545,0.0005738164835084,0.0173202615265792,1.7614455546574297
SLC50A1,127.85963693836476,0.2341369888763406,0.0680213871997343,3.442108409063068,0.000577198882293,0.0173855232051344,1.7598122349960434
RXRB,191.1536414354574,0.2592141153198753,0.0753368965783089,3.4407325904437167,0.0005801415782901,0.0174372933879738,1.7585209252458096
ANGPTL6,6.380744432290711,-0.8988331878606999,0.2613694870492802,-3.438936954761013,0.0005840032217136,0.0174796090330984,1.7574682854697428
SMIM30,46.52051464068297,0.3385931544859893,0.0984509658667342,3.4392060200233865,0.0005834230572783,0.0174796090330984,1.7574682854697428
NIPAL3,528.5576585762165,0.3259904142893977,0.0948389084557454,3.43730668770312,0.0005875299412759,0.017548299944148,1.7557649510293971
XYLB,18.66652158841641,0.7657155513597477,0.2228769746416547,3.435597385467376,0.0005912489203208,0.0176224338238729,1.7539341116286247
SNIP1,153.67159527788434,-0.3383029027513591,0.098506582136121,-3.434317742177636,0.0005940474083722,0.0176523271981671,1.7531980311998345
PFKFB3,132.6977739392933,-0.4865624224916953,0.1416894292555888,-3.434006510210452,0.0005947299119197,0.0176523271981671,1.7531980311998345
TSG101,116.4363723400114,-0.404561266620193,0.1178562636950445,-3.432666656283991,0.0005976764333083,0.0177029025890719,1.751955520357485
SARS1,240.0042400676684,0.2852170763360696,0.0832098363948056,3.4276846187126297,0.0006087522224392,0.0179935537616008,1.7448830541845752
RBM47,2.229434310924804,1.7754796455934647,0.5180780580577178,3.427050456932617,0.0006101756799846,0.0179982876040179,1.7447688126468381
GNG10,80.72414319124098,0.4045987655774887,0.118109287568313,3.4256303962842347,0.0006133744297977,0.0180552593002641,1.7433962700803998
GTF3A,801.462584806975,0.2436940921442073,0.0712284751904275,3.421301543977985,0.0006232219052467,0.018307304090825,1.7373756046158768
CSTB,247.1475262078448,0.4416504540799698,0.1291512071567384,3.41963860658291,0.0006270437871454,0.0183816725009502,1.7356149758178112
CASS4,218.58855083841783,-0.4372193191974945,0.1280145465802074,-3.4153877889459627,0.0006369126544747,0.0186326377583192,1.7297256591782593
SERINC3,649.996609792427,0.3646107671902084,0.106789756982837,3.414285952994609,0.0006394941964187,0.0186698233942178,1.7288597902072926
CSTF3-DT,6.735063544335517,1.7073266138550662,0.5002246559707336,3.4131196722837185,0.0006422373299444,0.0186733780402418,1.7287771104637941
POLR2J3-UPK3BL2,2837.560069576896,-0.4342682140228703,0.1272146646231245,-3.413664732044824,0.0006409539706891,0.0186733780402418,1.7287771104637941
BIN3,162.67345366049258,0.2154318646480222,0.063174388230091,3.410113982637796,0.0006493573481585,0.018841943257056,1.7248743084277052
TMEM86A,22.393355767158493,-0.5264755666078157,0.1544448204814415,-3.408826304220919,0.0006524300653569,0.0188926242706106,1.723707712428279
OSGIN1,5.673571352820876,-0.7107488759892002,0.2087209221004028,-3.405259371397864,0.0006610123930863,0.0191023196030439,1.7189138929807677
SLC43A3,126.90183651689966,0.5320800609846073,0.1563281465005186,3.4036101168949884,0.0006650160194141,0.0191791158473539,1.7171714175754689
VASH1,36.7680375531164,0.6983269429794553,0.2052438855358785,3.4024250766651027,0.0006679066563957,0.0191848107533686,1.7170424804986648
RAC2,5712.227866641745,0.3757479263980848,0.1104341461128566,3.402461463450756,0.0006678177255102,0.0191848107533686,1.7170424804986648
ANKS3,35.06884890275927,0.5203273938599362,0.1531723574964203,3.397005845993436,0.000681275115039,0.0193804772559634,1.7126355323895224
ZNF776,7.20434292754808,-1.9344708555300705,0.5694037859474774,-3.3973621238066523,0.000680388646825,0.0193804772559634,1.7126355323895224
TMEM117,10.029355399154438,-0.6620997026012156,0.19489498675818,-3.397212589273676,0.0006807605786609,0.0193804772559634,1.7126355323895224
ESYT2,1931.5474698437577,0.2843343634101848,0.0837375302446424,3.3955427462392405,0.0006849267778303,0.0193804772559634,1.7126355323895224
MYOM2,6.387231568456871,-2.938690771505984,0.8655240681177823,-3.3952733144632568,0.0006856012168881,0.0193804772559634,1.7126355323895224
HNRNPUL1,1584.6957245794313,-0.1699653313207675,0.0500585495300011,-3.3953307260511725,0.0006854574530146,0.0193804772559634,1.7126355323895224
ADIPOR2,127.67589670624282,0.4531498439495672,0.1333221676679643,3.398908462680612,0.0006765535550641,0.0193804772559634,1.7126355323895224
MVB12B,59.9669872607278,-0.9566437940307696,0.2817055855820877,-3.395899275671294,0.0006840352646829,0.0193804772559634,1.7126355323895224
MTHFD1,195.3885141841571,0.2497640293007532,0.0735810867625218,3.3944052784494776,0.0006877782767031,0.0194035190261171,1.7121194991919322
TRPV2,230.3717250832361,0.2879378330136714,0.0850316941498451,3.3862412820596,0.0007085705387472,0.0199506017105383,1.7000440014496268
NCEH1,12.234129435425762,0.479089115979323,0.1415301633693207,3.385067215171281,0.0007116082698111,0.0199966134516744,1.6990435485252438
DCAF6,36.23571280324188,-0.4373852023340325,0.1292840751022198,-3.3831328567591115,0.0007166395513498,0.0200983537166961,1.6968395147703512
PTPN3,2.302555579775331,1.8597908193825032,0.5500332970001343,3.3812331535667903,0.0007216128444449,0.0201270711281121,1.696219418625713
KYAT1,57.98415456745845,0.3051693533568461,0.090256798039139,3.381123195003133,0.0007219016878265,0.0201270711281121,1.696219418625713
TRIB3,56.36665888213218,0.4487306659919784,0.1327160992922776,3.381132118747321,0.0007218782425881,0.0201270711281121,1.696219418625713
KLF11,146.6975831877538,-0.4849214392619024,0.1435263663996975,-3.378622697877512,0.000728499153835,0.0202713426654052,1.6931174850087685
GRK6,1019.8424923068052,0.2613688755568514,0.0774479089372626,3.3747699472244697,0.0007387742043949,0.0205171853606521,1.687882217935438
FKRP,53.29184886391536,-0.5557641737351731,0.1647147037325932,-3.374101771979209,0.0007405698248823,0.0205270394846269,1.6876736823002978
ATXN7L2,71.38090791379027,0.3264018560915654,0.096765822946242,3.3731109409661806,0.0007432399975661,0.0205286816553976,1.6876389399703797
PLA2R1,8.244069527394247,-1.7920862687469366,0.5313017004523705,-3.373010602490236,0.0007435108959209,0.0205286816553976,1.6876389399703797
PAQR8,8.982711823447728,1.5655882502542255,0.4643386452519669,3.3716518456151348,0.0007471883695449,0.0205903147019472,1.6863370155832968
PFKL,1054.7928262446987,0.2697964926938897,0.0800331887283184,3.371057644719665,0.0007488018762062,0.0205949427226083,1.6862394115390638
DIXDC1,8.452993378754973,0.993527514448252,0.2949205654010587,3.368796994869336,0.0007549701151676,0.0207245842597165,1.6835141727449745
ZNF134,96.06281534017408,-0.3932767779671609,0.1168106458809585,-3.366788831627114,0.0007604889767574,0.0208359354843528,1.6811869959711965
FAM193B,1509.3375277003342,-0.2285767522645846,0.0679205941353218,-3.365352661803559,0.0007644588271256,0.020904500787062,1.6797601992215776
ATP5MF,425.02702295544674,0.2559034333684522,0.0760661606138039,3.3642217683064293,0.0007675983662101,0.0209376710747734,1.679071627128259
EGR1,23.78195227674868,1.018348666848204,0.3027323680489041,3.363857896700684,0.0007686110740581,0.0209376710747734,1.679071627128259
MOB3A,545.9984628360422,0.3113218592433703,0.0926728860615551,3.359362942863184,0.0007812239184228,0.0212406434461257,1.6728323312407987
CALHM6,3.1278696777534902,-1.2372043412532132,0.3688103658142646,-3.3545812589125488,0.0007948520430136,0.0215700134415535,1.666149584262745
CHERP,223.7958193443834,0.2104201900276626,0.0627477354505689,3.35343082131508,0.0007981636336293,0.0216187020690457,1.665170383517402
ST20-MTHFS,102.35091795144469,0.4673722995258597,0.1394184193985297,3.352299513523164,0.0008014326409219,0.0216660547157778,1.6642201644143813
DUSP11,695.8827698609658,-0.2179169657267013,0.0650240766667421,-3.351327337465438,0.0008042517456103,0.0217010882949052,1.6635184860307095
OPN3,34.313982664309975,0.4007702248252069,0.11964965034115,3.3495310991926366,0.0008094846787841,0.0218009985229438,1.6615236145112955
PRIM1,58.41348366982153,0.4177387553069719,0.1247427819478921,3.348801019055923,0.0008116206181477,0.0218172810316069,1.661199374121046
DAXX,312.80608058183884,0.2682321085367054,0.0802000777242945,3.344536765398315,0.0008242010488881,0.0221137332269489,1.655337933902481
TTI1,75.00948926449122,0.6163662402297642,0.1843926537955228,3.342683276923096,0.0008297254283275,0.0222201093559819,1.6532538080151946
DYNC2I1,29.581289871019816,-0.3516634083425899,0.1052697534332364,-3.340593065657931,0.0008359965678981,0.0223460470972701,1.6507992902355806
ISG15,231.58688967732493,0.3644522636659263,0.1091293312843957,3.339636185583762,0.0008388820853634,0.0223804232294347,1.6501317049180304
MTCH2,150.41027251942066,0.2563224610393355,0.0767752670965719,3.3386072199126287,0.0008419952867956,0.0223804232294347,1.6501317049180304
CYB5B,678.1817565303969,0.3169198713408711,0.0949145086989255,3.339003443047467,0.0008407952218011,0.0223804232294347,1.6501317049180304
IL12A,9.83887009709751,-0.8250253373391753,0.2471929057370072,-3.3375769214709337,0.0008451232546573,0.0224217337227237,1.6493308093547319
TMEM79,74.64410237179362,0.4895530737376816,0.1467407050417622,3.336177740173426,0.0008493884026114,0.0224930047806779,1.6479525244442783
ZNF574,376.0712524815706,-0.3915841426636381,0.1174853102192751,-3.3330476970506653,0.0008590021476321,0.0226859106070084,1.6442437835717907
LPAR3,15.180734415526166,1.2104224426635748,0.3631880305568372,3.332770743594617,0.0008598576351361,0.0226859106070084,1.6442437835717907
PDCD7,204.0229493482188,0.3351040601421168,0.1006170292632278,3.330490500424524,0.0008669312164646,0.0228302570073415,1.641489199493472
FERMT3,864.7564300633517,0.3091053523511815,0.092835784965847,3.329592704633208,0.0008697310587459,0.0228617313541567,1.6408908829046995
SPIRE2,28.00461882578848,-0.8062606528414743,0.2422150472308106,-3.328697626589546,0.00087253076956,0.0228930863239821,1.6402956541092175
TECPR2,83.48520154285836,0.5995121900188457,0.1801453856252854,3.327935311459332,0.0008749217981824,0.022913622902032,1.639906238529163
HIF1AN,370.81569744337503,0.2701528671271563,0.0812187161161652,3.3262390745104,0.0008802639192443,0.0229270933409044,1.63965100091863
TMEM50B,111.04429572338124,0.242392418977824,0.0728683831338311,3.3264415725081027,0.0008796245871887,0.0229270933409044,1.63965100091863
CEP104,328.45660977483806,0.1666667318532608,0.0500951258974209,3.3270049504325416,0.0008778481396183,0.0229270933409044,1.63965100091863
INO80D,417.9330613010479,-0.2176555634573818,0.0655126192867237,-3.3223456156559146,0.0008926405292962,0.0230446552802647,1.6374297840028402
GBA1,232.51620574068156,0.2504800576721857,0.0753941278406052,3.3222754191379327,0.0008928651445712,0.0230446552802647,1.6374297840028402
TRIM47,19.536681363170985,0.8043624777917492,0.2421112344546772,3.322284815091157,0.0008928350763023,0.0230446552802647,1.6374297840028402
NR1D2,100.93143731439076,-0.4468977066873427,0.1344958225882754,-3.3227627303742056,0.0008913069228427,0.0230446552802647,1.6374297840028402
HDAC2,71.00595656606575,0.398312233031003,0.119839334819916,3.323718657397018,0.0008882575795633,0.0230446552802647,1.6374297840028402
POP1,8.747377347181402,0.5331994918499383,0.1606096944051499,3.319846251029548,0.0009006703643603,0.0232040699476345,1.634435834041111
CDHR5,7.351350388138488,-1.0467574757422349,0.3153811962738091,-3.319023100012138,0.0009033295643659,0.0232071976751329,1.6343772984800249
ATRIP,48.44015352895646,0.3923684715450177,0.1182259855051583,3.318800599280252,0.000904049604106,0.0232071976751329,1.6343772984800249
SRI,275.26471922254734,0.4076637410129809,0.1228660712013741,3.3179521166981165,0.0009068002827962,0.023235941778774,1.633839720386068
CENPF,34.00785023604001,0.7117413649580089,0.2148463821381289,3.312791948716253,0.0009236966440406,0.0236264023117536,1.6266024051178534
SLCO4A1,4.859336240531489,1.2290170575450543,0.3711230496601907,3.311616076313159,0.0009275874920584,0.0236834032246547,1.6255558908219552
MTMR14,498.2492869905237,-0.2070641939784884,0.0625559876319037,-3.3100619431813585,0.0009327532682651,0.0237302425231676,1.6246978232687461
GFOD2,11.552280999752847,0.9342880420094184,0.2822184405959151,3.3105137992989877,0.000931248604228,0.0237302425231676,1.6246978232687461
ST3GAL2,341.46701011802685,0.2472212338333543,0.0747937408604105,3.3053732971419296,0.0009484997814311,0.024087836695276,1.6182022018070255
NIT1,114.75945953898986,0.4676313676236138,0.1415364190503958,3.3039649495237526,0.0009532774986065,0.0241660934566674,1.6167935493166148
H1-3,1979.0240539888805,0.3300054722600837,0.0999090219496762,3.303059781991522,0.0009563599711706,0.0242011731958571,1.616163580294901
ZMYM6,148.52854294712677,-0.2938035569773612,0.0890070742832113,-3.300901185028379,0.0009637481904974,0.0243448944503845,1.6135921040392185
ETNK2,14.254950816911746,-0.6044310247556822,0.1832056172603967,-3.299194827070083,0.000969625904759,0.0244500181683223,1.6117208138246477
SNTN,1.8677610356569925,3.232278005442096,0.981081839233838,3.2946058893173453,0.0009855980322465,0.0247651061118462,1.606159806842012
GTF2H5,51.09046213017572,0.3950714844442366,0.1199125862609881,3.294662359999214,0.0009854000101707,0.0247651061118462,1.606159806842012
SPOP,247.6431441129016,0.3204973583596682,0.0973696779794541,3.2915520006885117,0.0009963619438608,0.0249475722569165,1.6029717108311583
SYS1-DBNDD2,53.32549848480545,-0.4698338955169366,0.142732092229439,-3.2917186890365744,0.0009957716277316,0.0249475722569165,1.6029717108311583
PMVK,141.77781168668807,0.3403878456516842,0.1034856845760283,3.289226399247616,0.0010046317766262,0.0251105068799894,1.6001445205423326
FLT4,106.96834579155494,-0.9397770488718712,0.2859657699311022,-3.286327063194632,0.0010150307928574,0.0252042550437555,1.5985261343760966
DIS3,100.41226381769778,-0.3598437475836319,0.1094618336803986,-3.287390092827116,0.0010112065224449,0.0252042550437555,1.5985261343760966
FOXJ3,295.51977403157537,-0.337708515617808,0.1027615055455485,-3.2863328911439558,0.0010150097902464,0.0252042550437555,1.5985261343760966
ISOC2,59.0316717020298,0.4524439943326795,0.1376796454928689,3.286208304161516,0.0010154588611718,0.0252042550437555,1.5985261343760966
METTL16,193.770313976614,-0.3491465530911779,0.1062737514497414,-3.285350788207517,0.0010185547502219,0.0252371296111522,1.5979600418576418
BRF1,131.3976656263781,-0.2970233582001137,0.0904596911275013,-3.283488529509398,0.001025308171265,0.025273600716074,1.5973328799747533
NINJ1,205.1758445893989,-0.4743441672744325,0.1444639650107158,-3.283477421094232,0.0010253485796231,0.025273600716074,1.5973328799747533
MOK,6.281963155505786,-1.573871722253891,0.4792889056258402,-3.283764142628712,0.0010243060631846,0.025273600716074,1.5973328799747533
DDX19B,212.986010888928,-0.212572058504596,0.0647599961536949,-3.2824594059594845,0.0010290580100148,0.0253212253345111,1.596515281942972
IGSF9B,275.55423288945184,0.5537040959241557,0.1687293018824071,3.2816119651229863,0.0010321553722164,0.0253536510137376,1.5959594919145872
VCF2,33.737580925111374,0.4222391957681171,0.1287535176829255,3.2794381339385485,0.0010401401318722,0.0254458045200163,1.5943838134847272
RAPGEF1,9.683261134744887,1.5564105431780852,0.474611291711001,3.279337365883428,0.0010405116483861,0.0254458045200163,1.5943838134847272
CREBBP,422.70558473822,-0.2845943909115226,0.0867895208768457,-3.279133103123842,0.0010412651109124,0.0254458045200163,1.5943838134847272
COL1A1,6.560576806202215,-1.524954809048417,0.4652623356789286,-3.277623594489214,0.0010468488952498,0.025467719692188,1.5940099387990048
FBXO27,4.594370024813601,-2.828917835413957,0.8631955708535664,-3.277261759599388,0.0010481914595635,0.025467719692188,1.5940099387990048
MTSS2,44.07942862750668,-0.7981842282097014,0.2435381751680627,-3.2774501478418494,0.0010474922588324,0.025467719692188,1.5940099387990048
AARS1,134.2844747711676,0.3933172719949321,0.1200250441930707,3.276960026461201,0.0010493122383178,0.025467719692188,1.5940099387990048
PRELID1,185.5475416881923,0.2578732365354991,0.0787049244597341,3.276456184992952,0.0010511862143925,0.0254698129191326,1.593974245004456
CEP126,17.49376672164882,-0.5674152894713377,0.1732098777545336,-3.2758829740383324,0.0010533219668652,0.0254782310049737,1.5938307290623055
KIF22,111.52231649180486,-0.3363603922076858,0.1027800496546165,-3.272623367453078,0.001065543602887,0.0257301690005627,1.5895573612528955
KBTBD4,121.9037547402646,-0.2511502219739357,0.0767553710718377,-3.2720866105757778,0.0010675686651077,0.0257354496984612,1.5894682385327599
NAT14,39.76464941284667,0.6158004120647851,0.1882309695990162,3.2715148488934074,0.0010697297082413,0.0257439850562755,1.589324225341805
SYNGR2,534.1141941930252,0.2708215616315521,0.0828241661702904,3.2698374659725515,0.0010760929540433,0.0258534507862663,1.5874814812968212
PEX6,63.04088550403958,0.4331930695246707,0.1327247514044049,3.26384540141089,0.0010991112169589,0.0263620160067576,1.5790213806056665
GRPEL1,114.55726869063535,-0.356093884094164,0.1091384238534735,-3.2627728303301,0.001103279190021,0.0264175102861018,1.578108114804683
DYNC1LI2,102.2977334427162,-0.2390960312333214,0.0732931953688866,-3.262185937315799,0.0011055660174747,0.0264278507566493,1.57793815440446
NFKB2,629.4506846581751,-0.3023897017354075,0.0927413713015355,-3.260569662618312,0.001111886504903,0.026534417144647,1.576190447648075
TXNDC11,315.4153401422553,-0.3013319134565211,0.0924314918197482,-3.2600568001666805,0.0011138990401682,0.0265379926844107,1.5761319299664187
ELF4,343.82240170780443,0.3700968617107589,0.1136230930287733,3.2572327670840413,0.0011250413576361,0.0267587048785342,1.5725349102509036
SAMD8,55.67056110892451,-0.2983844530702678,0.09163067020266,-3.256381868759981,0.0011284187523831,0.0267943032753379,1.5719575313096816
RSPRY1,73.98770814634858,0.3054424330229634,0.0938356571358547,3.2550785314024653,0.0011336101513477,0.0268281458907824,1.5714093406424983
KDSR,142.9650406770965,0.4223610938638292,0.1297445871899205,3.2553272780896507,0.0011326176523192,0.0268281458907824,1.5714093406424983
SRRT,133.79593707825657,0.2670239441980186,0.0820566686738188,3.254140687327413,0.001137359382707,0.0268722373555999,1.5706961731373643
NOXA1,29.15256482747627,-0.4361963722200438,0.1341042474619466,-3.2526663433521663,0.0011432765669784,0.0269673199499033,1.5691622121975668
ACYP1,67.49798633786666,0.3861722894805985,0.1187591101754938,3.251727710909422,0.0011470585187387,0.0270118061429265,1.5684463757651015
SLC5A1,4.461358257476384,-4.252598506603009,1.3093820078478804,-3.2477905463147785,0.0011630485218721,0.0271146084057609,1.5667966633452606
GTPBP1,343.09887125946744,-0.1751330024155049,0.0539306294906381,-3.2473754537930306,0.0011647462865393,0.0271146084057609,1.5667966633452606
GOT2,184.6816276425073,0.2513605667247336,0.077364865164213,3.2490274001150383,0.0011580032325319,0.0271146084057609,1.5667966633452606
