Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PPP1R16A,75.44071664187473,-0.024844473637544783,0.11293979290153702,-0.21997980516224827,0.8258868826299673,0.9413881443978835
DVL1,281.7305063399439,-0.021493259416884125,0.09824758848541443,-0.21876627964334164,0.8268321155536447,0.9414265146407087
LIN7C,130.8131302312743,-0.029220962724535386,0.13371353706016223,-0.21853406444096898,0.8270130200476357,0.9414265146407087
TRIM13,6.620140353661482,-0.0613882732045953,0.28016637007659956,-0.21911364018390675,0.8265615256099963,0.9414265146407087
PROK2,36.08876406182979,-0.13237521602705318,0.6022061208426226,-0.21981712148961607,0.8260135847266774,0.9414265146407087
LPA,18.837006163659698,-0.08163256523290646,0.37343793022239213,-0.2185974123846823,0.8269636686738403,0.9414265146407087
RECQL,85.45141373157017,0.03213868049615531,0.14675171400380507,0.21900037566390532,0.8266497551324377,0.9414265146407087
SPA17,7.3721751625745044,0.1015607033191685,0.4641143309565301,0.218826906529376,0.8267848864109867,0.9414265146407087
FBXW10,2.5133255780287804,-0.19058858788649827,0.8704861207985798,-0.21894500478842005,0.826692888111068,0.9414265146407087
CRLF3,410.8303103579372,0.027304360368947244,0.12465079464429132,0.21904682153743263,0.8266135749832537,0.9414265146407087
BOLL,4.4934789279219585,0.23203472706020253,1.0582425832134388,0.21926421289493986,0.8264442375628033,0.9414265146407087
GPR52,15.399107876323999,0.052745111488086825,0.24108109936877858,0.21878575975548925,0.826816940221426,0.9414265146407087
USP11,837.2055903168822,-0.03471837437117574,0.1582369280676857,-0.21940753523934056,0.8263326007584353,0.9414265146407087
VEGFB,181.59418784880407,-0.02646253745778807,0.12100612043792797,-0.21868759499121743,0.8268934128679382,0.9414265146407087
UBA6-DT,64.54819339422258,-0.025195999624559262,0.1149815867822217,-0.21913073501308675,0.826548209462298,0.9414265146407087
TTLL5,76.68716725810178,-0.022059003598406256,0.10095910547195566,-0.21849444381748995,0.8270438869406267,0.9414265146407087
LINC00861,61.78049253377123,0.03190696037541424,0.14546227289785657,0.21934869942407179,0.8263784287943045,0.9414265146407087
HYLS1,1.6391778019298675,0.08530676155775833,0.3888333393193069,0.21939158228329048,0.8263450266796157,0.9414265146407087
SNTG2,11.565004486469848,-0.11360831959355348,0.5201826234764355,-0.21840083552637163,0.8271168145955461,0.9414343099418986
STK26,49.75621783419615,-0.030196645383070788,0.1384514906977353,-0.21810271042148285,0.8273490856293841,0.9416125776069233
ZDHHC13,46.00933229541807,-0.03509849475429623,0.16098000477295882,-0.21803015103520498,0.8274056193627481,0.9416125776069233
KLRC4-KLRK1,1418.8667801906665,-0.15001446611427777,0.6888770466378473,-0.21776667817057135,0.8276109084499458,0.9417709754541835
WTIP,22.75565902057342,0.07343460102057105,0.3374714338428492,0.21760242099414978,0.8277388980118787,0.9418413928580175
EOMES,437.52471392024177,-0.07697707246166113,0.35403466312500775,-0.21742806702088643,0.8278747600258234,0.941920755956549
DCAF11,240.10881010599013,0.022948640655966582,0.10560042202975094,0.21731580437719494,0.8279622412794896,0.9419450652007417
UCHL5,14.473278438528462,-0.07977341881776875,0.36727515990535964,-0.21720341456886158,0.8280498237647549,0.941959117134557
SNHG20,50.55132241230562,-0.03567272655110371,0.16429181767496692,-0.21713026890772025,0.828106825444678,0.941959117134557
GPC2,31.00140438866858,0.0688334686102805,0.31739102238615957,0.21687276499753355,0.8283075028601581,0.9420369596270993
CD37,2059.3793287582434,-0.023294659182748916,0.10739634959690945,-0.2169036403023075,0.8282834405898296,0.9420369596270993
CAMK2N1,51.169409318964306,-0.04179846994352778,0.1928106221549876,-0.2167850996815351,0.8283758245709909,0.9420394614194529
ACER1,19.246770289037876,-0.06156714884357419,0.2841424831390549,-0.2166770282409484,0.8284600515230044,0.942060049010156
LAPTM5,4449.986514377536,0.01691303308759949,0.07816654989460682,0.21637174866235748,0.8286979859802722,0.9421802095811139
TMPRSS11E,2.2770861682349786,0.1399942028284378,0.6468197029598385,0.21643466052104807,0.8286489512831481,0.9421802095811139
MTM1,17.684800486255998,-0.06281026409270955,0.29076613791442807,-0.21601643349265962,0.8289749378948152,0.9423446852459454
ZBTB48,133.8438314709054,0.014989289115431062,0.06937181013723173,0.21607176006765802,0.8289318119633202,0.9423446852459454
GSN,11.60000909812763,0.0382996924624579,0.17756914381447667,0.2156888952647833,0.82923025778527,0.9424347586807447
B3GNTL1,88.89028363841645,-0.02897227054893089,0.13432093035412224,-0.21569438562217158,0.8292259778385671,0.9424347586807447
PTOV1,621.3769761302847,0.016772342253420166,0.07777207832004619,0.21566020370960048,0.829252624048699,0.9424347586807447
PPOX,104.90691903786518,-0.02011385442455443,0.09333891390065267,-0.21549269842547183,0.8293832041629774,0.9425079771643885
PTER,29.033721249342722,-0.03841265897898534,0.17849541401714797,-0.21520249800532718,0.8296094434289423,0.9426898820012874
CYSTM1,18.543712920946838,-0.03903218143890583,0.18157132161311662,-0.21496886783736535,0.8297915909849648,0.9427203603625974
ZNF630,1.643606179862803,-0.1139254155650881,0.5297092796445081,-0.21507158727055775,0.8297115056206472,0.9427203603625974
HIGD2A,1147.0272492162808,0.022420335089990764,0.104363822445559,0.21482861172209602,0.8299009447369761,0.9427203603625974
NSMCE2,91.91574302397176,-0.013997749167685637,0.0651417904132895,-0.2148812471821464,0.8298599059614239,0.9427203603625974
KCNQ1,149.71258183261608,-0.06589589108754025,0.30686197859899716,-0.21474113993657082,0.82996914569867,0.9427226675252294
RPS6KL1,23.99377832717177,0.05833115034767445,0.27194919084772623,0.21449282553790014,0.8301627611728193,0.9427922565507498
OSBPL7,253.4072057811391,0.030016986741690233,0.139909188959592,0.21454621361831788,0.8301211325972988,0.9427922565507498
PCBD2,15.850001829634548,-0.04075280186879486,0.19009143081114618,-0.21438526552668402,0.8302466309672921,0.9428123506608489
PSMC2,193.85512156613765,0.0242197765898863,0.11324116079784016,0.21387785518309735,0.8306423096628173,0.9430426485634036
ZNG1B,131.06757836878887,0.022312762374926385,0.10432835572575185,0.21387054573715306,0.8306480098843372,0.9430426485634036
IRF2BPL,302.3403743859351,-0.019991330553734123,0.09342131251684319,-0.21399111204019777,0.8305539882149267,0.9430426485634036
MAG,1.2486048480819099,-0.16055772551417993,0.7517147764338289,-0.21358862503125656,0.830867870619296,0.9431419450811179
MRPL37,221.6527713131834,0.027168139332433002,0.12716785173508682,0.21363999597185188,0.8308278071165086,0.9431419450811179
GID8,160.20042470949826,0.052203935587977805,0.2449110245808999,0.2131546984351193,0.8312063016403538,0.9433006356117667
ZNF563,110.08546987296197,-0.07220025537091104,0.3387012535244898,-0.21316796031783977,0.8311959578773389,0.9433006356117667
CAPSL,1.1756505347684334,-0.5037374503246255,2.36141895447104,-0.21331981322961097,0.8310775204791764,0.9433006356117667
ABHD18,31.466631566786837,-0.04209289792071185,0.19758670756069363,-0.21303506921275048,0.831299609195164,0.9433313844845481
MAPRE3,1.27857134819253,0.2286433758133502,1.0738417957178905,0.2129209132342407,0.8313886499852423,0.9433572870611459
UTP11,15.594943963070854,0.04426223275132814,0.2080436410393459,0.21275455731404508,0.8315184102052807,0.9434293852189723
EXOC5,78.04504524056898,-0.03235191280867981,0.15217013598996237,-0.21260356112722303,0.8316361935692996,0.9434878841998576
TRAF3,305.75619205318173,-0.019130545855198113,0.09009202924206386,-0.21234448836530462,0.8318382900065046,0.9435738028912998
HLA-DMA,107.91159031075884,0.042821066302824916,0.20190808056891862,0.21208198395115008,0.8320430747331649,0.9435738028912998
S100A13,22.796674306463967,-0.034242980448994674,0.16140628386283865,-0.2121539485915802,0.8319869326024062,0.9435738028912998
C2orf81,10.81522127756617,0.05858434831430265,0.27603223360294105,0.21223734471015943,0.8319218734482933,0.9435738028912998
ATP6V1D,192.0248721622596,-0.039926876793182596,0.18806929812627132,-0.21229874940233653,0.8318739710277041,0.9435738028912998
CCDC89,12.945299356360016,0.05953401931842918,0.2808599422811685,0.2119704890447843,0.8321300574978026,0.943592703865721
ZSCAN10,6.954842994390629,-0.08067722460759093,0.3807490112494512,-0.21189083155552704,0.8321922035567337,0.943592703865721
PRPS1,322.62581107859364,-0.019592523560447134,0.0925532099874807,-0.21168929271169887,0.8323494419790152,0.9436207925419774
PBRM1,246.97619845050534,0.02077412317406478,0.09813110065236036,0.2116976476974336,0.83234292337634,0.9436207925419774
PHF14,104.01263698429439,0.02025107772651853,0.09644940907324027,0.20996580405319618,0.8336943625119126,0.9440937590578824
BMERB1,23.215188350055854,0.04952841826919513,0.2355069091348027,0.21030558488135637,0.8334291766556873,0.9440937590578824
LOC105372155,2.8061326322504643,0.14375591260773146,0.6835373420454703,0.21031171783175015,0.8334243902980083,0.9440937590578824
TLN1,2382.055600555138,-0.01857144400616025,0.08813618037459285,-0.21071305708085653,0.8331111852800096,0.9440937590578824
STRADA,107.52794921328109,0.026736845729040316,0.12719386705889357,0.21020546310350455,0.8335073158811878,0.9440937590578824
PFDN2,322.4386786212388,0.033200701049228704,0.15751398211416173,0.2107793898903893,0.8330594217265033,0.9440937590578824
CCL3,31.944584757215964,0.1474680499533465,0.7020359926722585,0.21005767723107485,0.8336226571658665,0.9440937590578824
GAK,735.7627407592986,-0.016326824056405013,0.07753582624309824,-0.21057135581705785,0.8332217658773166,0.9440937590578824
LINC01924,15.994697433585609,-0.1829843833572703,0.8669622468765886,-0.21106384276421436,0.832837453938057,0.9440937590578824
CCNJL,2.141765148877493,0.1176979205177672,0.5589722355036396,0.21056129990377823,0.8332296134196611,0.9440937590578824
OR6X1,1.1608329164106357,0.16545321997742649,0.7861492783829539,0.2104603089094612,0.8333084267851474,0.9440937590578824
SH3BP5L,224.96942169950984,0.028146820058498136,0.13400424703219943,0.21004423876009565,0.8336331455619073,0.9440937590578824
SLC25A37,124.38959947955223,-0.021330753280050012,0.10119377593630514,-0.21079115867241008,0.833050237900758,0.9440937590578824
OR5B21,6.358169838106899,0.058804957994396806,0.2796566602160188,0.2102755498437739,0.8334526170832565,0.9440937590578824
ACOT8,236.7072565407682,0.04521094538527627,0.21554133516407928,0.20975533695594753,0.8338586334702353,0.9441697873704159
SUSD2,6.434311473713277,0.03836679893030157,0.1831394246764063,0.2094950281627937,0.8340618162320159,0.9441697873704159
ITGAL,4479.557210434776,0.03227134074957693,0.153914554311615,0.20967049473593288,0.8339248554342067,0.9441697873704159
MT1X,108.26182446690594,0.0369624978123374,0.17646965626623246,0.2094552604362396,0.8340928577134873,0.9441697873704159
TIMM10B,741.9198385845226,-0.044496657317708375,0.2124358230709922,-0.20945929304417923,0.8340897099702294,0.9441697873704159
GSTM1,110.34951670151875,-0.07066696239863188,0.33819416673298025,-0.20895381810185587,0.834484290563998,0.9442377640906424
ZNF239,1.9794069593932073,-0.08054124997345598,0.385162036556528,-0.2091100428627924,0.83436233494279,0.9442377640906424
EFCAB14,398.76560331311066,0.02980003586765181,0.14247438298324033,0.20916065922641877,0.8343228225341419,0.9442377640906424
PRR22,26.481164625972568,-0.04221840018454717,0.20197127319395564,-0.20903170791028433,0.8344234860046744,0.9442377640906424
GALM,96.92028331247923,0.044966368090566165,0.2149717941744448,0.20917333952228614,0.8343129240412476,0.9442377640906424
CYTH1,1982.8250211026038,-0.027923077949387025,0.1337794954418296,-0.2087246469062116,0.8346631984439508,0.944365199192421
NEFL,33.095784434127,0.09246632024564398,0.4434561887334752,0.20851286461855612,0.8348285388730246,0.9444772646171669
GLCCI1,246.18315794323985,-0.02608305606681775,0.12522205209566503,-0.2082944308155185,0.8349990798518684,0.9445201977490726
CHMP2B,273.26384037480256,-0.026754879919737032,0.12840496262562462,-0.20836328575355081,0.8349453209034812,0.9445201977490726
ZNF223,36.63304141978242,0.059733475826715156,0.2868947232036265,0.20820695187313953,0.8350673807268738,0.9445224653235765
PCID2,91.13759254044109,-0.02598134545341141,0.12497964129705974,-0.2078846217173664,0.835319056958735,0.9446084549833265
GCNT2,15.262789878183696,-0.029220378326651184,0.14067410042548384,-0.2077168308755558,0.8354500751646305,0.9446084549833265
CXXC1,67.12036836935391,-0.021174230712098285,0.101887802323426,-0.20781909344637928,0.8353702236683367,0.9446084549833265
MMP25,24.064450323138637,0.0617308096619211,0.2972328500377022,0.20768501750089505,0.8354749169119742,0.9446084549833265
RAD9B,3.544544309864836,0.055858766835590434,0.26855539887505403,0.20799718445272755,0.8352311657617919,0.9446084549833265
FSCN2,7.404008339083982,0.06567907885818296,0.3164807876400884,0.20752943440242955,0.8355964076768227,0.9446708474981506
ACVR2B-AS1,2.13199231689635,0.10367068535943877,0.5014888269933315,0.20672581277831203,0.8362239971433668,0.9447912131144681
SGK3,114.64588666485669,-0.02805591030555,0.13562361589496133,-0.20686596593383064,0.8361145368167835,0.9447912131144681
ZNF23,183.01378833716848,0.0635816724715459,0.30704331767474674,0.2070772064119579,0.8359495629269242,0.9447912131144681
CASP8AP2,70.21225228043966,-0.04249310123771382,0.20556491975405547,-0.20671377824851603,0.8362333963201687,0.9447912131144681
SFRP5,10.622972419454586,0.188943439132291,0.9137711117879005,0.20677326815749403,0.8361869338958766,0.9447912131144681
RAPGEF2,46.54815862385675,-0.04196252012229876,0.2025057783590192,-0.2072164086493576,0.8358408531680996,0.9447912131144681
CA6,22.88837636481936,-0.10564390446591326,0.5110484291089915,-0.20671994755976944,0.8362285779780022,0.9447912131144681
KIAA1143,505.50626929233516,0.026490421260454027,0.1281116878578911,0.20677599135091196,0.836184807058629,0.9447912131144681
NPBWR2,1.1388386161924087,0.15747376661741105,0.7621544309688438,0.20661661235404985,0.8363092854278596,0.9448020291404897
GATB,29.564865489092544,0.027567865853154835,0.13366301458654173,0.20624902063169978,0.8365963979666844,0.9450514495584643
LRRC37A3,206.15765880572377,0.01801414320251474,0.08739710742112675,0.20611829995371372,0.8366985043877783,0.9450918569739695
LGALS1,625.0419644122347,0.05871189250503677,0.2851220342389053,0.20591846807546887,0.8368545991484052,0.9451932356165632
TBC1D22B,152.15182612292844,0.013581766867409216,0.06611440678284439,0.20542824973109286,0.8372375508076355,0.9454009183131
KCNIP2,2.65013177136894,-0.059514311067694066,0.289544096638252,-0.2055448954362538,0.8371464253273735,0.9454009183131
GORASP2,47.71049662850173,-0.028505031573457653,0.1387241107439943,-0.2054800093551272,0.8371971150964763,0.9454009183131
C6orf136,91.29711240722595,-0.031109332865312294,0.1515670666718522,-0.20525126960901768,0.8373758146635871,0.9454071821469313
SRPK1,83.2032923390047,-0.045291328256725424,0.2206440589977921,-0.20526874125887357,0.8373621648976846,0.9454071821469313
MIR663AHG,5.710061902168822,0.053746763349686026,0.2623109416748231,0.20489714613702179,0.8376524849706934,0.9456446080330799
CRKL,190.26991568823465,0.019782833682966714,0.09665893776299676,0.20466636754764786,0.8378327989434702,0.9457506780061496
DDI1,18.567377196709472,0.11296514415257293,0.5521079867605545,0.20460697338465628,0.8378792066956988,0.9457506780061496
MRPL4,84.69207085181719,0.02042093554242479,0.0998922301137479,0.2044296690460444,0.838017747161871,0.9457571961197067
PAAF1,120.02561624997465,-0.050974011959343646,0.24932499936117547,-0.20444805811671546,0.8380033782420859,0.9457571961197067
PTK2B,1363.0552288768129,0.01566254957035958,0.07691141635346847,0.20364401428232504,0.8386316953683732,0.9463751100129277
FDFT1,377.7093540089107,0.021601889996174628,0.10629915743053898,0.20321788543140945,0.8389647339459656,0.9464223780838228
ZNF880,228.3063554396953,0.03848945149985643,0.18929753111539593,0.2033278050329839,0.8388788241444862,0.9464223780838228
AOC2,3.979453084213611,-0.06471657355197966,0.3182208140269728,-0.20337002075073005,0.8388458301398513,0.9464223780838228
ZNF792,220.27254758422256,0.02504980015829961,0.12329755023991265,0.20316543280509347,0.8390057299921866,0.9464223780838228
SPMIP1,2.9709700474482563,-0.061744287270407455,0.30383292333320633,-0.20321789552310618,0.8389647260585157,0.9464223780838228
SLC7A7,27.568032406435425,-0.051266879278392886,0.2525578070928296,-0.20299067317902922,0.8391423221810163,0.9464432449907983
IDH3B,84.47160071751222,0.031754071062462357,0.15644574491348592,0.2029717783633059,0.8391570906663695,0.9464432449907983
MMP23B,20.421355635394427,0.07479216461845364,0.36866866174189244,0.2028709580713323,0.8392358943506617,0.9464571983546171
HACD3,24.045934455727703,-0.04698945562760764,0.23189424036974188,-0.20263312945024287,0.8394217935865357,0.9465169998597052
EIF3A,817.7663732766302,-0.02322644712830664,0.11460360011945717,-0.2026676919756145,0.8393947771601359,0.9465169998597052
LMF1,241.85975032168915,0.022526859634821168,0.11124531545716547,0.20249715273174843,0.8395280840971986,0.9465619352748328
REPIN1,42.18739660666495,0.027967622032320283,0.13831615607005296,0.20220068882015146,0.8397598346517483,0.94674830769039
PREPL,4.125121550143958,0.1600412252496119,0.7926584974819871,0.20190438348672188,0.8399914751248325,0.9468596048819915
VTA1,52.9515613388561,0.01842033314236473,0.09119771385992236,0.2019824002458872,0.8399304831835663,0.9468596048819915
HNRNPM,686.5171605146236,0.02020781341544742,0.10020218941754339,0.20167037799185494,0.840174421699603,0.9469734902671999
SKAP1,164.45088757666957,0.0207562669436828,0.10295505928302233,0.20160511866273662,0.8402254432840369,0.9469734902671999
OR5M10,1.8453685369869826,0.15420899672918675,0.7665759239453424,0.20116597966646027,0.8405687919855083,0.9472105971223236
KIRREL2,1.6087667361114817,-0.11729325764821129,0.5829069585857776,-0.20122123423055863,0.8405255885439147,0.9472105971223236
ARRDC3,256.0038059964258,0.02988134472685157,0.14863817171592483,0.20103412455826197,0.8406718911910953,0.9472373585721613
CEP15,4.792539651226345,0.059397278348418334,0.298265361468509,0.1991423947319123,0.8421513591130032,0.9472373585721613
RTEL1,136.4024830147103,-0.02142408201714205,0.10669967566450722,-0.2007886329898995,0.8408638514864806,0.9472373585721613
SVBP,19.029099775838358,0.026100662606311584,0.13057059773118967,0.19989693744104586,0.8415611856737824,0.9472373585721613
ABCB7,70.87442057087867,0.028714845283981116,0.14378814873713874,0.1997024479150584,0.8417132991806529,0.9472373585721613
LIPA,164.73815369793132,-0.020528328329335443,0.10229133267625963,-0.2006849240522191,0.8409449487581646,0.9472373585721613
TTC39B,31.627358929962767,0.03143302216759377,0.15641623151942333,0.20095754681118566,0.8407317695714224,0.9472373585721613
RAB11B,695.3265976480791,-0.013397221242140031,0.06696726077453083,-0.20005628253552965,0.8414365636209248,0.9472373585721613
ZFAND4,27.93128997300243,-0.02287321596409282,0.11493550309727045,-0.19900914293414723,0.8422555926177595,0.9472373585721613
TRIM4,97.33129941669972,0.017012365311219184,0.08491320814666305,0.20035004780216567,0.8412068234391661,0.9472373585721613
RAI2,4.936042722828704,-0.11817942618919815,0.5884302552161146,-0.20083845985416576,0.8408248889769881,0.9472373585721613
ASMT,3.1676523092150366,0.06782618983561448,0.3386161929544507,0.20030403520819862,0.8412428068609504,0.9472373585721613
NCAPD3,170.1571412892861,-0.0131974715541993,0.0660750378420572,-0.19973460455287126,0.8416881485292812,0.9472373585721613
GNPAT,27.618218173588502,-0.035520463643783876,0.17817217484307135,-0.19936033039428983,0.841980889341932,0.9472373585721613
HTR1D,4.336138119394916,0.12603511146009408,0.6316035233901179,0.1995478283331977,0.8418342339541325,0.9472373585721613
TMEM11,8.482111576634106,-0.0415719810744507,0.20732337139663654,-0.20051758175839282,0.8410758089601881,0.9472373585721613
IGBP1C,2.778901753946991,0.047656589936814285,0.23956445571680055,0.19893013675263743,0.8423173948994711,0.9472373585721613
FZD9,1.3495154540356709,-0.112030636349046,0.5590228655077119,-0.20040438998375912,0.8411643264222777,0.9472373585721613
ZNF548,139.30934578809573,0.07317817273578961,0.36609267153746133,0.19988975039698784,0.8415668066757923,0.9472373585721613
NBPF19,30.30589558014416,0.05178373089705639,0.258923938048222,0.19999591883007814,0.8414837729464582,0.9472373585721613
GOLIM4,2.032861139791192,0.12351478904063208,0.6208048751854245,0.1989591157829426,0.8422947260516186,0.9472373585721613
GTF2H1,40.79882800422299,0.04396666173074073,0.22054489173407987,0.19935470454583532,0.8419852898003022,0.9472373585721613
TUBB4B,315.4822641395005,0.03237572957352441,0.16208535366807073,0.19974494203730217,0.8416800633132464,0.9472373585721613
CD4,1256.536443656829,0.15939195985060325,0.8015595431280494,0.1988523013880958,0.8423782822639638,0.9472373585721613
ST8SIA5,3.9786603562189033,-0.19157864545015865,0.9615420895187404,-0.19924103951190042,0.8420741980246192,0.9472373585721613
ZNF606-AS1,16.495818454197604,0.03921315783010725,0.19720932431730218,0.198840282861143,0.8423876839411303,0.9472373585721613
GDAP1,48.36782470598651,0.025727238276976226,0.12902686102563155,0.19939443672791077,0.8419542119601934,0.9472373585721613
USP2,2.4742090420897993,-0.10660976501373086,0.5364153351647579,-0.1987448121351454,0.84246236817981,0.9472465756023798
OR6F1,1.3428015857298936,-0.2974574170395497,1.499312455275734,-0.19839588205438152,0.842735339056742,0.9472544898465954
PDE9A,12.355221447292159,-0.08792488288138578,0.44294057949839766,-0.1985026591624438,0.8426518044373057,0.9472544898465954
MAP7D2,1.8208810308211152,-0.08519343744358109,0.4297165140272117,-0.19825497662439434,0.8428455758937126,0.9472544898465954
UBXN2B,37.434915516468166,-0.031875958460276875,0.16067971631171302,-0.19838196875104405,0.8427462239405656,0.9472544898465954
PINX1,61.840238578822884,0.02202563445193143,0.11111381492984498,0.19822588636559701,0.8428683349326378,0.9472544898465954
SSR2,867.0286751869023,-0.0212849404887033,0.10736115683159081,-0.1982555061519256,0.8428451616140598,0.9472544898465954
A2ML1-AS2,1.5340892571251523,0.13537890987579818,0.6836110516069726,0.19803499308204775,0.8430176853527137,0.9473476071320487
NAIP,9.200987002795982,-0.08039091504536983,0.4070821148296441,-0.19748083277746517,0.8434512793223401,0.9474645025898275
CNKSR3,16.353378674018995,0.06239484718961722,0.31579774024867713,0.19757851066471838,0.8433748493550204,0.9474645025898275
CREB3L2,296.0352555806781,-0.03274804090205078,0.16565992642880414,-0.1976823339718489,0.8432936124012476,0.9474645025898275
ZNF217-AS1,1.2422002897056579,0.13832351519381617,0.700386825537906,0.19749588391755077,0.8434395021682233,0.9474645025898275
ERCC8,18.2775892352166,-0.05123367006354224,0.25944110469346826,-0.19747707335765177,0.843454220983139,0.9474645025898275
DCUN1D4,36.802652810723544,0.04350061517432298,0.22064581081017923,0.1971513305174255,0.8437091156611357,0.9476467663253704
ERGIC2,132.96059784503586,0.03435956796715675,0.1743258135188423,0.19709971388398506,0.8437495073234591,0.9476467663253704
SUPT20H,20.156596287121943,-0.05193129263466775,0.2640991533537966,-0.19663558922924207,0.8441127181195561,0.9477854049200339
UTS2R,1.1430506199689718,0.10029171451131769,0.5096363767592761,0.19679072979260645,0.8439913058210418,0.9477854049200339
TLK1,1.7379410060243812,-0.22616998063143,1.150395427544598,-0.19660194678812903,0.8441390470295718,0.9477854049200339
GHRLOS,52.56343998100823,0.03561285897643207,0.1810677421318677,0.19668251537866974,0.8440759935378167,0.9477854049200339
SARS2,114.80147956256572,0.023344714432045954,0.11901862651643068,0.19614336944833743,0.8444979515832687,0.947967636412314
NCBP2,53.587529450747596,-0.03871091915660223,0.19754255441178387,-0.19596243083861345,0.844639571677153,0.947967636412314
CMTR2,198.31565570940236,0.05184576031182044,0.2646751704567221,0.1958844882289323,0.8447005786659876,0.947967636412314
MYO6,37.53257115664313,-0.05810519830992359,0.29617965915777644,-0.19618227151436707,0.8444675037120273,0.947967636412314
SNORA27,231.5809222964952,0.03338087276155956,0.17028283442799458,0.19603193048606973,0.8445851739224192,0.947967636412314
ZNF841,259.3155903759691,-0.03905244502775734,0.19923455394076067,-0.1960124097718962,0.8446004528174872,0.947967636412314
LDHD,1.3323943670215355,-0.17021017829987,0.8695879459155494,-0.19573658892047255,0.8448163444975011,0.9480228780762365
LRATD2,213.60848394614538,0.023846048425301924,0.12200667567193131,0.19544871863751562,0.845041679990851,0.9482010565353749
PCCA-DT,2.5755997188359863,-0.12906908610268059,0.6621663670026187,-0.19491942287393488,0.8454560285709216,0.9485912772916931
PRRT4,1.655561557371217,0.09092033590736036,0.4671163615068649,0.19464172827100631,0.8456734333304015,0.9487604854443837
ART3,1.48553741722355,0.10590028520866389,0.5450027743626266,0.1943114607673564,0.8459320122674994,0.9489758565964618
RTL5,6.08368484436986,0.0669941144409894,0.3452719467429339,0.1940328922548367,0.8461501270090582,0.9491458042278603
EPHB2,1.6556664638758902,0.13433794283319117,0.6930036922324989,0.19384881255166753,0.8462942649770735,0.9492327502069254
ARHGEF6,202.95066406853613,-0.019017153677862664,0.09815262190520663,-0.1937508474937018,0.8463709756096007,0.9492440596323688
RAPSN,1.484270384398192,-0.08472238492108183,0.4375626151978426,-0.19362345405759784,0.8464707320391553,0.9492812121663922
LINC02363,3.141626389756134,0.09329379482620341,0.4828928406407805,0.19319771795002405,0.8468041258816181,0.9495294640291646
SECTM1,21.020994528919257,-0.06095681713229236,0.3155595580073801,-0.19317056189711973,0.8468253927110666,0.9495294640291646
KIF23,4.66337818052032,-0.07587345171930966,0.39340279442283027,-0.1928645469603876,0.8470650511333413,0.9497234424723943
LOC112694756,1.6698408658576935,0.2121100516814115,1.1036120736471482,0.1921962043967528,0.8475885189329282,0.9502355704467601
HAP1,2.890383999598837,0.15165233247072074,0.7895115678966983,0.19208373713222568,0.8476766135966123,0.9502595573145751
CENPV,47.28703740241682,0.03649369370049769,0.19027796772443775,0.19179148346459207,0.8479055423353836,0.950430219031909
HAPLN3,618.8163708092007,-0.04399142446372035,0.22945774944993702,-0.19171906187164264,0.847962273749884,0.950430219031909
FALEC,3.798601800679934,0.08232974943373307,0.42990452822860076,0.19150705337524246,0.8481283550145673,0.9505415885692685
FAM53A,9.908173909310143,0.0327945536186238,0.17170223106707166,0.19099666565085774,0.8485282054959902,0.9507930190939384
HARS1,168.2045041962555,-0.018652768870066193,0.09767630313316822,-0.19096513966786502,0.8485529050171563,0.9507930190939384
BAG4,166.11421651343062,-0.023136119154110794,0.1210748538596194,-0.19108938327471398,0.848455565295087,0.9507930190939384
HLA-E,15887.56359034875,0.012196876368371138,0.06394852697286915,0.19072959059003491,0.8487374543061672,0.9508581411467555
LINC00900,1.9704990245954093,-0.16492833818790475,0.8647641985713427,-0.1907205900294891,0.8487445062794476,0.9508581411467555
RPS14,23.03951595102505,0.038895685805008795,0.2040704365822613,0.19059931686542872,0.848839525443033,0.9508898190742955
MAP7,3.7007870302376253,-0.07608966856896816,0.39948945276364334,-0.19046727777813544,0.8489429823504524,0.9509309434347745
XPO6,1089.6257094093312,0.024223440570064664,0.12728781207580925,0.19030447750675317,0.8490705452248557,0.9509990611492547
ARL5A,33.68027599841521,-0.04434922845596067,0.23373755839644067,-0.1897394186891447,0.8495133302102085,0.9513269665668354
ACKR4,1.2932851437440043,-0.10539127239900016,0.5556406544029356,-0.18967523625903235,0.8495636271235941,0.9513269665668354
GCC2,389.2010901341112,-0.0222738921769726,0.11739492645308366,-0.1897347087301448,0.8495170211745895,0.9513269665668354
SLC25A12,17.55554176587208,-0.030530755698302058,0.16119203231649945,-0.18940610934388577,0.8497745365711755,0.951488354489904
DNAH17,2.1138580100753845,-0.08626199120894489,0.45622229565257066,-0.18907885921173048,0.8500310105193165,0.9516259474201401
DNMT1,356.4005828427539,0.02620871486844773,0.13859345984641816,0.18910499021736543,0.8500105304264642,0.9516259474201401
GDI1,941.6975418907313,0.013965388965047237,0.07398865442812676,0.18875041143792312,0.8502884390458572,0.9516877241356109
DENND2C,6.820662545413554,0.0619212483160266,0.3280928344789813,0.18873087677869868,0.850303750289176,0.9516877241356109
ZBTB8OS,205.5210564060055,0.029160701452793036,0.1546938315695573,0.18850590975039025,0.8504800832528459,0.9516877241356109
PAPSS1,15.674015692123561,0.04383440781019783,0.23254685256548116,0.18849710209625314,0.8504869869933739,0.9516877241356109
LINC01138,5.002400649219222,-0.07605647469144543,0.4033518084803754,-0.1885611347026993,0.8504367963078429,0.9516877241356109
